unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,Average Price,Return Ratio
1622638800,02-06-2021 13:00,BTC/USD,37240,37778.15,37081.21,37552.6,197.8003937,7427919.063,37412.99,4.278360527
1622635200,02-06-2021 12:00,BTC/USD,37214.7,37462.95,37180.31,37289.14,283.0543459,10554853.13,37286.775,4.263927218
1622631600,02-06-2021 11:00,BTC/USD,37158.78,37354.4,36871,37179.22,261.7312013,9730961.914,37140.85,4.247239972
1622628000,02-06-2021 10:00,BTC/USD,37266.4,37299.5,37052.32,37165.89,201.8166355,7500694.874,37196.0275,4.253549792
1622624400,02-06-2021 09:00,BTC/USD,37417.43,37531.86,37186.21,37279.75,245.7979153,9163284.831,37353.8125,4.271593287
1622620800,02-06-2021 08:00,BTC/USD,37238.64,37487.56,37071.49,37384.5,415.2911288,15525451.2,37295.5475,4.264930396
1622617200,02-06-2021 07:00,BTC/USD,36745.98,37410.06,36745.98,37238.64,248.2546041,9244663.831,37035.165,4.235154369
1622613600,02-06-2021 06:00,BTC/USD,36818.2,36996,36671.11,36745.4,108.7003273,3994237.005,36807.6775,4.209140048
1622610000,02-06-2021 05:00,BTC/USD,36679.93,36925.52,36515,36830.52,73.93572212,2723091.092,36737.7425,4.201142635
1622606400,02-06-2021 04:00,BTC/USD,36482.38,36792.02,36482.38,36677.57,93.42137674,3426469.085,36608.5875,4.186373121
1622602800,02-06-2021 03:00,BTC/USD,36268.71,36679.34,36255.12,36493.54,103.2266498,3767105.873,36424.1775,4.165284925
1622599200,02-06-2021 02:00,BTC/USD,36317.49,36539,36225.24,36271.87,89.32339718,3239926.65,36338.4,4.155475844
1622595600,02-06-2021 01:00,BTC/USD,36191.38,36298.41,35933.19,36298.41,139.7490545,5072668.478,36180.3475,4.137401758
1622592000,02-06-2021 00:00,BTC/USD,36693.3,36900,36070.66,36204.62,133.2589254,4824588.757,36467.145,4.170198472
1622588400,01-06-2021 23:00,BTC/USD,36439.76,36823.4,36439.76,36693.3,94.08917402,3452442.289,36599.055,4.185283033
1622584800,01-06-2021 22:00,BTC/USD,36387.9,36580,36230.88,36429.31,110.5712629,4028034.814,36407.0225,4.163323166
1622581200,01-06-2021 21:00,BTC/USD,36320.11,36477.89,36060.14,36437.05,70.78356947,2579144.46,36323.7975,4.153805976
1622577600,01-06-2021 20:00,BTC/USD,36002.33,36348.29,35875.48,36332.22,142.5157681,5177914.241,36139.58,4.132739793
1622574000,01-06-2021 19:00,BTC/USD,36222.63,36222.63,35769.31,35964.59,234.745473,8442524.692,36044.79,4.121900088
1622570400,01-06-2021 18:00,BTC/USD,36150.79,36486.54,36094.29,36211.4,199.9879583,7241843.954,36235.755,4.14373788
1622566800,01-06-2021 17:00,BTC/USD,35914.81,36241.59,35713.58,36159.66,243.693007,8811856.277,36007.41,4.1176255
1622563200,01-06-2021 16:00,BTC/USD,36238.66,36453.42,35768.19,35933.18,277.0043018,9953645.437,36098.3625,4.128026368
1622559600,01-06-2021 15:00,BTC/USD,36641.37,36652.18,36038.75,36236.59,238.6721748,8648665.742,36392.2225,4.161630713
1622556000,01-06-2021 14:00,BTC/USD,37034.22,37264.47,36488.43,36645.61,225.2438595,8254198.629,36858.1825,4.214915545
1622552400,01-06-2021 13:00,BTC/USD,36199.05,37419,35699.98,37038.44,529.7459471,19620963.48,36589.1175,4.18414663
1622548800,01-06-2021 12:00,BTC/USD,36603.35,36603.35,36117.68,36159.9,98.41225672,3558577.362,36371.07,4.15921182
1622545200,01-06-2021 11:00,BTC/USD,36459.15,36740,36300,36600.18,141.7461871,5187935.962,36524.8325,4.176795323
1622541600,01-06-2021 10:00,BTC/USD,36245.36,36584.06,36127.21,36458.78,148.5671647,5416577.571,36353.8525,4.157242914
1622538000,01-06-2021 09:00,BTC/USD,36200.11,36356,35980.52,36245.36,126.2420915,4575690.053,36195.4975,4.139134236
1622534400,01-06-2021 08:00,BTC/USD,36820,36935.47,35900,36213.4,171.5666874,6213013.078,36467.2175,4.170206762
1622530800,01-06-2021 07:00,BTC/USD,36942.5,37164.71,36668.5,36857.37,86.12349809,3174285.635,36908.27,4.220643298
1622527200,01-06-2021 06:00,BTC/USD,37267.5,37439.96,36742.96,36929.67,155.9370126,5758702.415,37095.0225,4.24199937
1622523600,01-06-2021 05:00,BTC/USD,36773.06,37385.64,36773.06,37285.66,129.9566412,4845519.139,37054.355,4.237348841
1622520000,01-06-2021 04:00,BTC/USD,36707.78,36956.71,36575.14,36766.96,141.9605941,5219459.484,36751.6475,4.20273274
1622516400,01-06-2021 03:00,BTC/USD,36836.27,37145.3,36479.96,36703.13,182.5672843,6700790.768,36791.165,4.207251762
1622512800,01-06-2021 02:00,BTC/USD,37235.67,37302.67,36612.81,36838.54,146.3251681,5390405.557,36997.4225,4.230838328
1622509200,01-06-2021 01:00,BTC/USD,37825.56,37840.81,37158.71,37232.3,190.8675669,7106438.511,37514.345,4.289950973
1622505600,01-06-2021 00:00,BTC/USD,37279.89,37927.44,37130.45,37820.94,261.429835,9887522.105,37539.68,4.292848156
1622502000,31-05-2021 23:00,BTC/USD,36925.36,37540.96,36860.38,37341.41,103.2132504,3854128.301,37167.0275,4.250233499
1622498400,31-05-2021 22:00,BTC/USD,36928.94,37274.83,36880,36886.51,114.2333559,4213669.825,36992.57,4.23028342
1622494800,31-05-2021 21:00,BTC/USD,36690.84,37071.65,36648.82,36957.94,73.70470078,2723973.909,36842.3125,4.213100732
1622491200,31-05-2021 20:00,BTC/USD,36903.62,37000,36600,36695.69,162.6010818,5966758.89,36799.8275,4.208242362
1622487600,31-05-2021 19:00,BTC/USD,36713.77,36932.7,36542.62,36907.65,554.0623899,20449140.76,36774.185,4.205310015
1622484000,31-05-2021 18:00,BTC/USD,36980,36983.22,36615.08,36713.77,86.45666442,3174150.092,36823.0175,4.210894253
1622480400,31-05-2021 17:00,BTC/USD,37176.08,37211.09,36718.1,36968.61,149.5709419,5529429.819,37018.47,4.233245213
1622476800,31-05-2021 16:00,BTC/USD,37003.99,37485.71,36880.79,37138.97,196.159509,7285162.121,37127.365,4.245697895
1622473200,31-05-2021 15:00,BTC/USD,36659.24,37212.4,36629.72,37024.09,136.1939874,5042458.445,36881.3625,4.217566292
1622469600,31-05-2021 14:00,BTC/USD,36757.93,36830.92,36359.03,36648.73,158.2351191,5799116.155,36649.1525,4.19101193
1622466000,31-05-2021 13:00,BTC/USD,36810.75,37085,36412,36759.37,327.5527111,12040631.3,36766.78,4.204463216
1622462400,31-05-2021 12:00,BTC/USD,36871.29,37283.05,36654.12,36776.12,190.1801715,6994088.807,36896.145,4.219256744
1622458800,31-05-2021 11:00,BTC/USD,36945.27,37210.45,36782.29,36826.75,217.2915088,8002140.07,36941.19,4.224407863
1622455200,31-05-2021 10:00,BTC/USD,35973.84,37055.5,35971.89,36890.65,273.4757834,10088699.41,36472.97,4.170864589
1622451600,31-05-2021 09:00,BTC/USD,36224.26,36439.99,35850.2,35938.75,218.5530602,7854523.792,36113.3,4.129734545
1622448000,31-05-2021 08:00,BTC/USD,35864.86,36253.54,35616.49,36160.96,182.7396579,6608041.46,35973.9625,4.113800612
1622444400,31-05-2021 07:00,BTC/USD,35059.37,36009.14,35020.96,35835.21,241.3167379,8647635.979,35481.17,4.057447352
1622440800,31-05-2021 06:00,BTC/USD,34528.27,35150.24,34528.27,35106.83,177.793823,6241777.52,34828.4025,3.982800158
1622437200,31-05-2021 05:00,BTC/USD,34528.3,34710.16,34236.79,34497.63,128.7996518,4443282.733,34493.22,3.944470381
1622433600,31-05-2021 04:00,BTC/USD,34522.31,34701.35,34195.2,34537.8,117.0988836,4044337.823,34489.165,3.944006671
1622430000,31-05-2021 03:00,BTC/USD,34759.35,34793.78,34265.11,34539.79,204.7202951,7070996,34589.5075,3.955481333
1622426400,31-05-2021 02:00,BTC/USD,34794.6,34987.25,34550,34751.38,117.1064352,4069610.229,34770.8075,3.976213885
1622422800,31-05-2021 01:00,BTC/USD,35341.23,35456.18,34721.41,34838.48,146.1364558,5091171.992,35089.325,4.012637937
1622419200,31-05-2021 00:00,BTC/USD,35675.3,36008.67,35260,35358.83,106.5961581,3769115.433,35575.7,4.068257325
1622415600,30-05-2021 23:00,BTC/USD,35753.54,35839.42,35536.76,35677.72,67.92564891,2423432.283,35701.86,4.082684345
1622412000,30-05-2021 22:00,BTC/USD,35959.83,36048.59,35694.99,35718.37,132.3292847,4726586.353,35855.445,4.10024755
1622408400,30-05-2021 21:00,BTC/USD,36076.54,36229.41,35879.35,35969.5,52.84429118,1900782.732,36038.7,4.121203666
1622404800,30-05-2021 20:00,BTC/USD,36102.48,36342.44,35921.99,36070.06,145.8435067,5260584.035,36109.2425,4.12927055
1622401200,30-05-2021 19:00,BTC/USD,36169.36,36300.99,36048.3,36102.48,81.88615866,2956293.405,36155.2825,4.134535452
1622397600,30-05-2021 18:00,BTC/USD,35848.86,36286.41,35848.6,36155.57,116.2453445,4202916.691,36034.86,4.120764543
1622394000,30-05-2021 17:00,BTC/USD,35761.09,36027.63,35723.18,35848.16,59.22734975,2123191.51,35840.015,4.098483053
1622390400,30-05-2021 16:00,BTC/USD,35503.99,36001,35341.29,35778.07,81.1659739,2903961.896,35656.0875,4.077450033
1622386800,30-05-2021 15:00,BTC/USD,35374.52,35677.75,35244.91,35495.87,84.13382049,2986403.155,35448.2625,4.053684216
1622383200,30-05-2021 14:00,BTC/USD,35672.63,35751.81,35129.16,35367.24,85.95794474,3040095.262,35480.21,4.057337571
1622379600,30-05-2021 13:00,BTC/USD,35504.15,35834.01,35440.15,35713.66,60.95179923,2176811.834,35622.9925,4.073665456
1622376000,30-05-2021 12:00,BTC/USD,36388.68,36516.99,35299.74,35550.2,144.1961296,5126201.247,35938.9025,4.109791328
1622372400,30-05-2021 11:00,BTC/USD,35734.68,36439.96,35734.68,36397.21,191.7208498,6978104.03,36076.6325,4.125541435
1622368800,30-05-2021 10:00,BTC/USD,35942.02,36027.67,35700,35733.61,77.47903137,2768605.49,35850.825,4.09971923
1622365200,30-05-2021 09:00,BTC/USD,35720.38,36040.52,35705.58,35876.85,73.67537319,2643240.313,35835.8325,4.098004763
1622361600,30-05-2021 08:00,BTC/USD,36045.04,36207.13,35569.8,35715.14,188.9828861,6749550.236,35884.2775,4.103544689
1622358000,30-05-2021 07:00,BTC/USD,35816.18,36260,35624.31,36024.39,216.8891743,7813300.203,35931.22,4.108912796
1622354400,30-05-2021 06:00,BTC/USD,35359.07,35903.2,35282.1,35816.18,205.40598,7356857.552,35590.1375,4.069908324
1622350800,30-05-2021 05:00,BTC/USD,34774.18,35502.45,34774.18,35359.07,190.2034079,6725415.613,35102.47,4.014141133
1622347200,30-05-2021 04:00,BTC/USD,34798.43,35281.04,34643.81,34775.13,148.8147134,5175051.005,34874.6025,3.988083357
1622343600,30-05-2021 03:00,BTC/USD,34589.57,34960.19,34391.57,34775.61,146.3358673,5088919.049,34679.235,3.965742116
1622340000,30-05-2021 02:00,BTC/USD,33917.82,34661.93,33832.67,34565.12,128.2402419,4432639.35,34244.385,3.916014867
1622336400,30-05-2021 01:00,BTC/USD,33888.07,34108.98,33636.86,33923.58,93.95617867,3187329.944,33889.3725,3.875417431
1622332800,30-05-2021 00:00,BTC/USD,34644.09,34644.09,33425,33900.53,205.3088208,6960077.838,34153.4275,3.905613427
1622329200,29-05-2021 23:00,BTC/USD,34453.72,35142.43,34201,34632.08,150.6129569,5216039.973,34607.3075,3.957516851
1622325600,29-05-2021 22:00,BTC/USD,34643.32,34649.67,34295.54,34496.17,87.56990371,3020826.285,34521.175,3.947667173
1622322000,29-05-2021 21:00,BTC/USD,34280.93,34750,34112.65,34701.82,134.985409,4684239.365,34461.35,3.940825889
1622318400,29-05-2021 20:00,BTC/USD,34050.9,34516.25,33791.24,34254.2,160.354219,5492805.489,34153.1475,3.905581408
1622314800,29-05-2021 19:00,BTC/USD,34075.98,34250.97,33679.85,34059.74,117.4503465,4000328.264,34016.635,3.889970528
1622311200,29-05-2021 18:00,BTC/USD,33918.18,34200,33650,34075.98,182.3866411,6215003.533,33961.04,3.883612965
1622307600,29-05-2021 17:00,BTC/USD,34863.74,34863.74,33671.31,33929.6,155.1897316,5265525.518,34332.0975,3.926045226
1622304000,29-05-2021 16:00,BTC/USD,34414.06,35050,34040.15,34854.55,258.2477247,9001108.234,34589.69,3.955502203
1622300400,29-05-2021 15:00,BTC/USD,34646.91,34657.86,33850,34405.23,348.5623362,11992367.35,34390,3.932666663
1622296800,29-05-2021 14:00,BTC/USD,34915.49,35281.97,34445.78,34637.32,222.6739353,7712828.353,34820.14,3.9818553
1622293200,29-05-2021 13:00,BTC/USD,34806.27,34965.63,34167,34890.92,276.1068366,9633621.547,34707.455,3.968969213
1622289600,29-05-2021 12:00,BTC/USD,35421.74,35439.49,34639.9,34786.64,237.9590377,8277795.378,35071.9425,4.010650162
1622286000,29-05-2021 11:00,BTC/USD,35271.66,35867.15,34505.97,35395.25,273.3038765,9673659.033,35260.0075,4.032156326
1622282400,29-05-2021 10:00,BTC/USD,35400,35493.98,35040.13,35233.93,123.3653916,4346647.571,35292.01,4.03581597
1622278800,29-05-2021 09:00,BTC/USD,35773.51,35921.15,34893.4,35406.58,413.7462854,14649340.95,35498.66,4.05944742
1622275200,29-05-2021 08:00,BTC/USD,36182.21,36363.03,35701,35798.03,183.0891523,6554230.967,36011.0675,4.118043753
1622271600,29-05-2021 07:00,BTC/USD,36540.84,36716.85,36032.23,36206.16,152.3686154,5516682.469,36374.02,4.159549167
1622268000,29-05-2021 06:00,BTC/USD,36908.05,37097.46,36501,36563.26,132.1303217,4831115.306,36767.4425,4.204538977
1622264400,29-05-2021 05:00,BTC/USD,35737.58,37348.01,35737.58,36913.73,180.7324262,6671507.981,36434.225,4.166433907
1622260800,29-05-2021 04:00,BTC/USD,36467.16,36641,35662.75,35730.36,90.14689236,3220980.917,36125.3175,4.131108806
1622257200,29-05-2021 03:00,BTC/USD,36399.44,36745.64,36178.75,36485.42,143.1799145,5223979.318,36452.3125,4.168502302
1622253600,29-05-2021 02:00,BTC/USD,36399.44,36577.67,36124.73,36369.61,165.7800198,6029354.664,36367.8625,4.158845026
1622250000,29-05-2021 01:00,BTC/USD,36268.71,36503.71,36115.24,36390.5,101.5709394,3696217.27,36319.54,4.153319109
1622246400,29-05-2021 00:00,BTC/USD,35691.36,36437.66,35658.21,36244.62,165.6547067,6004091.894,36007.9625,4.117688681
1622242800,28-05-2021 23:00,BTC/USD,35059.34,35923.91,34985.65,35692.46,148.6611123,5306080.805,35415.34,4.049919365
1622239200,28-05-2021 22:00,BTC/USD,35057.39,35610.85,34777,35060.14,299.000876,10483012.57,35126.345,4.016871357
1622235600,28-05-2021 21:00,BTC/USD,35229.42,35448.8,34710.23,35060.73,389.5364044,13657430.7,35112.295,4.01526467
1622232000,28-05-2021 20:00,BTC/USD,35806.14,36261.9,35194.85,35225.1,243.4790728,8576574.689,35621.9975,4.073551673
1622228400,28-05-2021 19:00,BTC/USD,36211.06,36586.92,35611,35802.58,339.5437586,12156542.58,36052.89,4.122826363
1622224800,28-05-2021 18:00,BTC/USD,36030.56,36400.35,35566.25,36243.63,181.9470594,6594421.901,36060.1975,4.123662011
1622221200,28-05-2021 17:00,BTC/USD,35857.95,36312.23,35698.85,35984.28,217.3960427,7822840.073,35963.3275,4.112584448
1622217600,28-05-2021 16:00,BTC/USD,36765.04,36881.25,35851.47,35854.84,274.4558326,9840569.966,36338.15,4.155447255
1622214000,28-05-2021 15:00,BTC/USD,36632.48,37073.37,36394.8,36774.31,328.3628441,12075317.02,36718.74,4.198969605
1622210400,28-05-2021 14:00,BTC/USD,36991.83,37112.66,36537.45,36617.52,418.1893679,15313057.54,36814.865,4.209961974
1622206800,28-05-2021 13:00,BTC/USD,36626.81,37302.22,36626.81,37000,314.4098119,11633163.04,36888.96,4.218435104
1622203200,28-05-2021 12:00,BTC/USD,35375.7,36900.97,35239.68,36654.28,359.390853,13173212.96,36042.6575,4.121656226
1622199600,28-05-2021 11:00,BTC/USD,35970.82,36221.56,35145.52,35399.35,197.0682928,6976089.471,35684.3125,4.080677702
1622196000,28-05-2021 10:00,BTC/USD,36044.02,36360.93,35782.35,35983.47,207.4808358,7465880.43,36042.6925,4.121660228
1622192400,28-05-2021 09:00,BTC/USD,36035.27,36312.21,35339.16,36042.46,413.0899373,14888777.54,35932.275,4.109033441
1622188800,28-05-2021 08:00,BTC/USD,37000,37280,35556.45,36035.79,568.9779913,20503571.41,36468.06,4.170303106
1622185200,28-05-2021 07:00,BTC/USD,36966.39,37388.56,36579.22,37000,168.551879,6236419.522,36983.5425,4.229251081
1622181600,28-05-2021 06:00,BTC/USD,37027.5,37214,36435.12,36872.95,221.2568839,8158394.015,36887.3925,4.218255853
1622178000,28-05-2021 05:00,BTC/USD,37361.67,37597.18,36743.19,37019.44,202.0130868,7478411.344,37180.37,4.251759279
1622174400,28-05-2021 04:00,BTC/USD,38282.9,38282.9,37296.53,37381.18,152.8108898,5712251.377,37810.8775,4.323860932
1622170800,28-05-2021 03:00,BTC/USD,38271.11,38320.04,37864.61,38286.17,100.3179304,3840789.339,38185.4825,4.366698867
1622167200,28-05-2021 02:00,BTC/USD,38151.65,38383.84,38047.17,38332.56,92.41306309,3542429.286,38228.805,4.371653009
1622163600,28-05-2021 01:00,BTC/USD,38022.42,38296.28,37746.32,38205.89,180.1713237,6883605.775,38067.7275,4.353233
1622160000,28-05-2021 00:00,BTC/USD,38578.5,38905.12,38000,38049.81,148.4954419,5650223.349,38383.3575,4.389326852
1622156400,27-05-2021 23:00,BTC/USD,38573.21,38788.87,38331.95,38503.47,79.66318492,3067309.051,38549.375,4.408311775
1622152800,27-05-2021 22:00,BTC/USD,38975.15,39173.52,38408.86,38538.2,104.2641051,4018150.935,38773.9325,4.433991036
1622149200,27-05-2021 21:00,BTC/USD,38500.48,39209.09,38225.83,38995.42,133.4736605,5204861.449,38732.705,4.429276468
1622145600,27-05-2021 20:00,BTC/USD,38822.96,38880.62,38456.18,38499.16,168.6179024,6491647.605,38664.73,4.42150319
1622142000,27-05-2021 19:00,BTC/USD,39154.69,39158.86,38560,38828.53,156.8444866,6090040.854,38925.52,4.451325817
1622138400,27-05-2021 18:00,BTC/USD,39116.01,39274.4,38826.09,39153.55,121.5063686,4757405.679,39092.5125,4.470422236
1622134800,27-05-2021 17:00,BTC/USD,38877.29,39307.78,38760.24,39101.86,117.7702152,4605034.467,39011.7925,4.461191504
1622131200,27-05-2021 16:00,BTC/USD,39734.45,39770.66,38800,38850,409.3548192,15903434.73,39288.7775,4.49286611
1622127600,27-05-2021 15:00,BTC/USD,40088.43,40154.4,39542.98,39721.37,314.660338,12498739.71,39876.795,4.56010882
1622124000,27-05-2021 14:00,BTC/USD,39946.08,40401,39878.91,40065.52,230.4006465,9231121.709,40072.8775,4.582531824
1622120400,27-05-2021 13:00,BTC/USD,39356.2,40429.47,39334.1,39895.52,380.3470679,15174144.05,39753.8225,4.546046306
1622116800,27-05-2021 12:00,BTC/USD,39750.49,39968.72,39330,39330,175.54556,6904206.875,39594.8025,4.527861582
1622113200,27-05-2021 11:00,BTC/USD,39253.37,39880.26,39253.37,39736.35,171.8916498,6830346.758,39530.8375,4.520546868
1622109600,27-05-2021 10:00,BTC/USD,39314.25,39645,39120,39266.86,118.3007646,4645299.562,39336.5275,4.498326558
1622106000,27-05-2021 09:00,BTC/USD,38946.55,39506.41,38877.73,39332.15,133.7195177,5259476.13,39165.71,4.478792732
1622102400,27-05-2021 08:00,BTC/USD,38328.47,39232.3,37900,38889.36,147.7702344,5746689.844,38587.5325,4.412675274
1622098800,27-05-2021 07:00,BTC/USD,38279.55,38496.1,38120.39,38323.95,124.3874875,4767019.852,38304.9975,4.380365999
1622095200,27-05-2021 06:00,BTC/USD,38204.17,38371.74,37959.81,38311.46,136.4063829,5225927.682,38211.795,4.369707832
1622091600,27-05-2021 05:00,BTC/USD,37806.33,38254.16,37513.13,38205.27,98.08837446,3747492.83,37944.7225,4.33916677
1622088000,27-05-2021 04:00,BTC/USD,37691.56,37835,37300,37795.64,145.6799982,5506068.766,37655.55,4.306098464
1622084400,27-05-2021 03:00,BTC/USD,37855.98,37855.98,37212.9,37661.73,176.6312274,6652237.597,37646.6475,4.305080419
1622080800,27-05-2021 02:00,BTC/USD,37674.59,38050,37552.3,37911.35,177.9068138,6744687.484,37797.06,4.322280832
1622077200,27-05-2021 01:00,BTC/USD,38593.02,38750,37540.5,37674.87,146.961509,5536755.747,38139.5975,4.36145169
1622073600,27-05-2021 00:00,BTC/USD,39299.46,39299.46,38405.02,38671.98,143.2458948,5539602.38,38918.98,4.450577936
1622070000,26-05-2021 23:00,BTC/USD,39007.89,39503.6,38728.33,39309.56,142.1568905,5588124.818,39137.345,4.475549054
1622066400,26-05-2021 22:00,BTC/USD,39098.18,39182.91,38823.83,39014.76,113.2007531,4416500.215,39029.92,4.463264474
1622062800,26-05-2021 21:00,BTC/USD,38782.07,39280,38576.2,39098.18,139.7062043,5462258.324,38934.1125,4.452308412
1622059200,26-05-2021 20:00,BTC/USD,38547.69,38872.93,38368.83,38766.9,99.49402335,3857074.854,38639.0875,4.418570843
1622055600,26-05-2021 19:00,BTC/USD,38670.38,38670.38,37945,38554.15,224.7147759,8663687.176,38459.9775,4.398088729
1622052000,26-05-2021 18:00,BTC/USD,39005.8,39008.99,38406.03,38708.29,120.5660641,4666906.174,38782.2775,4.434945328
1622048400,26-05-2021 17:00,BTC/USD,38611.46,39077.84,38100,39077.84,206.0776742,8053070.381,38716.785,4.427455937
1622044800,26-05-2021 16:00,BTC/USD,38816.18,39415.11,38546.84,38599.55,217.8385546,8408470.182,38844.42,4.442051631
1622041200,26-05-2021 15:00,BTC/USD,39162.88,39276.41,38510.06,38806.3,185.8159926,7210831.152,38938.9125,4.452857316
1622037600,26-05-2021 14:00,BTC/USD,38864.86,39401,38824.33,39167.52,188.5002049,7383085.545,39064.4275,4.467210577
1622034000,26-05-2021 13:00,BTC/USD,40191.31,40201.2,38783.31,38916.73,319.7416307,12443298.71,39523.1375,4.519666335
1622030400,26-05-2021 12:00,BTC/USD,39929.47,40346.07,39816.58,40191.31,197.9333483,7955200.562,40070.8575,4.582300827
1622026800,26-05-2021 11:00,BTC/USD,39726.31,39950,39436,39921.94,183.2715702,7316556.63,39758.5625,4.546588349
1622023200,26-05-2021 10:00,BTC/USD,40295.48,40428.33,39577,39724.29,210.0402264,8343698.864,40006.275,4.574915499
1622019600,26-05-2021 09:00,BTC/USD,40265.98,40491.28,40143.32,40231.38,101.9106799,4100007.289,40282.99,4.606559228
1622016000,26-05-2021 08:00,BTC/USD,40514.37,40904,39794.1,40214.03,163.0642402,6557470.247,40356.625,4.614979755
1622012400,26-05-2021 07:00,BTC/USD,40611.26,40634.28,40343.53,40544.53,162.5435454,6590251.653,40533.4,4.635194851
1622008800,26-05-2021 06:00,BTC/USD,39281.87,40800,39212.21,40601.77,373.7271443,15173983.56,39973.9625,4.571220405
1622005200,26-05-2021 05:00,BTC/USD,39433.9,39631.35,39200,39277.86,96.70689794,3798439.998,39385.7775,4.503958539
1622001600,26-05-2021 04:00,BTC/USD,39577.29,39654.61,39033.23,39435.98,106.8522626,4213823.692,39425.2775,4.50847556
1621998000,26-05-2021 03:00,BTC/USD,39271.03,39740,39165.55,39567.28,164.7157384,6517353.74,39435.965,4.509697728
1621994400,26-05-2021 02:00,BTC/USD,38727.84,39600,38727.84,39286.51,254.5227738,9999311.497,39085.5475,4.469625753
1621990800,26-05-2021 01:00,BTC/USD,38141.02,38890,38133.06,38748.77,154.4956614,5986516.851,38478.2125,4.400173991
1621987200,26-05-2021 00:00,BTC/USD,38385.87,38640.39,37859.74,38141.81,78.01597794,2975670.608,38256.9525,4.374871815
1621983600,25-05-2021 23:00,BTC/USD,38448.17,38480.79,38018.49,38397.72,95.82331481,3679396.812,38336.2925,4.383944737
1621980000,25-05-2021 22:00,BTC/USD,37985.2,38746.93,37980.63,38458.11,176.5267672,6788885.831,38292.7175,4.37896172
1621976400,25-05-2021 21:00,BTC/USD,37659.16,38138.51,37460.23,37984.91,66.6563113,2531933.986,37810.7025,4.32384092
1621972800,25-05-2021 20:00,BTC/USD,37365.72,37839.09,37341.02,37631.7,143.9916912,5418652.126,37544.3825,4.29338591
1621969200,25-05-2021 19:00,BTC/USD,37947.4,38040.14,37135.24,37365.72,290.9750876,10872493.65,37622.125,4.302276149
1621965600,25-05-2021 18:00,BTC/USD,38004.58,38323.73,37822.24,37937.76,119.2171929,4522833.25,38022.0775,4.348012697
1621962000,25-05-2021 17:00,BTC/USD,37835.44,38108.99,37539.42,38050.94,116.6305785,4437903.146,37883.6975,4.332188259
1621958400,25-05-2021 16:00,BTC/USD,38340.89,38340.89,37700.75,37845.85,431.7583217,16340260.68,38057.095,4.352017121
1621954800,25-05-2021 15:00,BTC/USD,37688.28,38500,37176.39,38350.3,318.7664251,12224788.03,37928.7425,4.337339378
1621951200,25-05-2021 14:00,BTC/USD,37543.71,38212.2,37440,37717.48,468.0009636,17651816.99,37728.3475,4.314423218
1621947600,25-05-2021 13:00,BTC/USD,37143.3,37961.07,36984.87,37533.06,471.2904442,17688972.52,37405.575,4.277512585
1621944000,25-05-2021 12:00,BTC/USD,36590.77,37276.62,36486.85,37128.31,225.3919253,8368421.275,36870.6375,4.216339835
1621940400,25-05-2021 11:00,BTC/USD,37178.72,37531.98,36542,36569.63,297.0752913,10863933.48,36955.5825,4.226053717
1621936800,25-05-2021 10:00,BTC/USD,37969.92,37973.82,36720.2,37152.86,437.9831484,16272326.59,37454.2,4.283073095
1621933200,25-05-2021 09:00,BTC/USD,38233.95,38310.54,37812.7,37987.65,195.7487682,7436035.695,38086.21,4.355346566
1621929600,25-05-2021 08:00,BTC/USD,39050.74,39164.65,38096.63,38208.45,292.2059523,11164736.52,38630.1175,4.417545079
1621926000,25-05-2021 07:00,BTC/USD,38939.88,39235.77,38700,39048.95,207.6703297,8109308.32,38981.15,4.457687383
1621922400,25-05-2021 06:00,BTC/USD,38381.1,39228.61,38177.73,38961.61,176.3531762,6871003.675,38687.2625,4.424079893
1621918800,25-05-2021 05:00,BTC/USD,38458.93,38492.82,37937.8,38432.41,130.17901,5003093.084,38330.49,4.383281192
1621915200,25-05-2021 04:00,BTC/USD,38350.99,38755.61,37684,38424.03,171.1203541,6575133.618,38303.6575,4.380212763
1621911600,25-05-2021 03:00,BTC/USD,38121.68,38470,37835.85,38425.28,188.0515294,7225932.671,38213.2025,4.369868786
1621908000,25-05-2021 02:00,BTC/USD,38854.11,38994.85,38068.87,38154.56,146.9581347,5607122.967,38518.0975,4.404735038
1621904400,25-05-2021 01:00,BTC/USD,39449.66,39681.55,38741.67,38860.63,177.2099609,6886490.724,39183.3775,4.480813098
1621900800,25-05-2021 00:00,BTC/USD,38848.36,40000,38585.76,39494.24,419.7625818,16578204.15,39232.09,4.486383613
1621897200,24-05-2021 23:00,BTC/USD,38456.84,38941.98,38285.85,38839.86,155.7873415,6050758.533,38631.1325,4.41766115
1621893600,24-05-2021 22:00,BTC/USD,38510.06,38947.42,37997.2,38468.64,316.9659173,12193247.77,38480.83,4.400473315
1621890000,24-05-2021 21:00,BTC/USD,39020.64,39608.31,38394.6,38556.27,391.4560138,15093083.76,38894.955,4.447830558
1621886400,24-05-2021 20:00,BTC/USD,39680.99,39960,38800.49,39024.9,629.9700745,24584519.16,39366.595,4.501764926
1621882800,24-05-2021 19:00,BTC/USD,37967.69,39822.73,37785.1,39641.54,651.9326908,25843615.84,38804.265,4.437459708
1621879200,24-05-2021 18:00,BTC/USD,37733.07,38387.16,37448.15,37995.71,402.8346166,15305987.27,37891.0225,4.333025909
