unix,date,symbol,open,high,low,close,Volume_ETH,Volume_USD,Average_Price,Return_Ratio
1534226400,14-08-2018 06:00,ETH/USD,266,266,261.78,262.66,2000.66,527547.33,264.11,0.360226548
1534230000,14-08-2018 07:00,ETH/USD,262.66,272.38,261.19,269.77,7227.01,1939975.71,266.5,0.363486332
1534233600,14-08-2018 08:00,ETH/USD,269.77,270.17,264.22,264.74,2767.6,740810.28,267.225,0.364475178
1534237200,14-08-2018 09:00,ETH/USD,264.74,266.34,260.96,265.63,3237.79,856923.08,264.4175,0.360645955
1534240800,14-08-2018 10:00,ETH/USD,265.63,267,262.44,263.25,1402.6,371929.95,264.58,0.360867593
1534244400,14-08-2018 11:00,ETH/USD,263.25,263.42,259.49,261.08,2898.29,755485.41,261.81,0.357089518
1534248000,14-08-2018 12:00,ETH/USD,261.08,267.84,259.93,265.63,2719.62,713926.51,263.62,0.359558224
1534251600,14-08-2018 13:00,ETH/USD,265.63,268.03,263.51,264,742.32,197678.49,265.2925,0.361839391
1534255200,14-08-2018 14:00,ETH/USD,264,264.59,251.97,254.11,6395.77,1642401.78,258.6675,0.35280338
1534258800,14-08-2018 15:00,ETH/USD,254.11,264.93,251.47,259.92,3555.19,916647.13,257.6075,0.351357618
1534262400,14-08-2018 16:00,ETH/USD,259.92,259.95,253.21,257.81,5246.07,1347198.41,257.7225,0.35151447
1534266000,14-08-2018 17:00,ETH/USD,257.81,260.07,254.69,255.01,2319.29,598058.78,256.895,0.350385821
1534269600,14-08-2018 18:00,ETH/USD,255.01,259.78,254.64,257.93,996.69,256728.28,256.84,0.350310805
1534273200,14-08-2018 19:00,ETH/USD,257.93,263.96,257.93,261.66,4265.7,1117722.13,260.37,0.355125464
1534276800,14-08-2018 20:00,ETH/USD,261.66,262.22,258.36,259,1380.16,359262.4,260.31,0.355043629
1534280400,14-08-2018 21:00,ETH/USD,259,263.99,258.99,262.73,370.37,96982.25,261.1775,0.356226835
1534284000,14-08-2018 22:00,ETH/USD,262.73,268.39,261.32,266.18,1015.02,268892.4,264.655,0.360969888
1534287600,14-08-2018 23:00,ETH/USD,266.18,281.36,265.57,277.83,5091.16,1401331.14,272.735,0.371990412
1534291200,15-08-2018 00:00,ETH/USD,277.83,287.54,277.68,282.87,2861.26,805937.91,281.48,0.383917946
1534294800,15-08-2018 01:00,ETH/USD,282.87,285.68,279.75,282.38,696.31,196580.02,282.67,0.385541018
1534298400,15-08-2018 02:00,ETH/USD,282.38,291.76,282.31,286.08,2178.2,626870.13,285.6325,0.38958165
1534302000,15-08-2018 03:00,ETH/USD,286.08,287.09,283.38,285.7,1116.15,318339.09,285.5625,0.389486175
1534305600,15-08-2018 04:00,ETH/USD,285.7,287.96,284.08,285.89,903.05,259004.41,285.9075,0.389956729
1534309200,15-08-2018 05:00,ETH/USD,285.89,286.5,278.45,279.8,687.25,193613.65,282.66,0.385527379
1534312800,15-08-2018 06:00,ETH/USD,279.8,282.51,279.71,281.13,625,175929.07,280.7875,0.382973427
1534316400,15-08-2018 07:00,ETH/USD,281.13,287,281.13,284.16,1095.18,311656.87,283.355,0.386475308
1534320000,15-08-2018 08:00,ETH/USD,284.16,288.91,282.86,286.39,562.52,161367.22,285.58,0.389510044
1534323600,15-08-2018 09:00,ETH/USD,286.39,286.39,280.64,283.07,1182.44,334863.45,284.1225,0.387522121
1534327200,15-08-2018 10:00,ETH/USD,283.07,284.1,279.66,280.45,698.6,196412.95,281.82,0.384381681
1534330800,15-08-2018 11:00,ETH/USD,280.45,284.53,280.15,283.86,289.36,81741.41,282.2475,0.38496476
1534334400,15-08-2018 12:00,ETH/USD,283.86,285.55,282.17,285.12,445.24,126477.68,284.175,0.387593727
1534338000,15-08-2018 13:00,ETH/USD,285.12,286.84,282.37,283.34,2189.53,622776.11,284.4175,0.387924479
1534341600,15-08-2018 14:00,ETH/USD,283.34,288.92,282.78,288.92,627.68,179505.3,285.99,0.390069253
1534345200,15-08-2018 15:00,ETH/USD,288.92,296.99,288.87,294.13,4325.39,1265065.11,292.2275,0.398576743
1534348800,15-08-2018 16:00,ETH/USD,294.13,305.76,294.13,303.79,3013.07,905706.33,299.4525,0.40843111
1534352400,15-08-2018 17:00,ETH/USD,303.79,304.75,297.2,300.12,1243.9,373555.43,301.465,0.411176011
1534356000,15-08-2018 18:00,ETH/USD,300.12,301.47,297,297.74,620.33,184999.55,299.0825,0.407926457
1534359600,15-08-2018 19:00,ETH/USD,297.74,298.64,286.43,288.6,4832.18,1413881.73,292.8525,0.399429197
1534363200,15-08-2018 20:00,ETH/USD,288.6,290.19,285.45,288.44,1371.71,394066.73,288.17,0.393042612
1534366800,15-08-2018 21:00,ETH/USD,288.44,291.58,284.52,290.06,1545.15,445585.57,288.65,0.393697297
1534370400,15-08-2018 22:00,ETH/USD,290.06,292.32,286.91,287.17,1833.32,532720.93,289.115,0.394331523
1534374000,15-08-2018 23:00,ETH/USD,287.17,287.17,276.87,281.17,1945.53,548055.67,283.095,0.386120687
1534377600,16-08-2018 00:00,ETH/USD,281.17,283.72,278.14,283.37,1118.49,314144.16,281.6,0.384081617
1534381200,16-08-2018 01:00,ETH/USD,283.37,283.37,279.14,281.29,445.38,125256.58,281.7925,0.384344173
1534384800,16-08-2018 02:00,ETH/USD,281.29,284.29,280.85,282.43,355.56,100625.05,282.215,0.384920432
1534388400,16-08-2018 03:00,ETH/USD,282.43,285.58,281.39,281.39,411.78,116744.08,282.6975,0.385578526
1534392000,16-08-2018 04:00,ETH/USD,281.39,283.6,281,283.37,254.13,71871.09,282.34,0.385090923
1534395600,16-08-2018 05:00,ETH/USD,283.37,285.03,282.66,284,94.04,26686.8,283.765,0.387034518
1534399200,16-08-2018 06:00,ETH/USD,284,284.18,282.66,283.72,410.61,116355.93,283.64,0.386864027
1534402800,16-08-2018 07:00,ETH/USD,283.72,293.08,283.2,289.54,1674.45,481737.55,287.385,0.39197193
1534406400,16-08-2018 08:00,ETH/USD,289.54,292.28,288.95,290.28,252.37,73336.72,290.2625,0.395896628
1534410000,16-08-2018 09:00,ETH/USD,290.28,293,289.81,292.04,191.88,55963.97,291.2825,0.397287833
1534413600,16-08-2018 10:00,ETH/USD,292.04,298.97,291.24,296.25,1278.2,378975.57,294.625,0.401846756
1534417200,16-08-2018 11:00,ETH/USD,296.25,296.25,293.48,295.42,743.64,218958.71,295.35,0.402835603
1534420800,16-08-2018 12:00,ETH/USD,295.42,298.94,285.13,287.74,1332.09,388283.79,291.8075,0.398003894
1534424400,16-08-2018 13:00,ETH/USD,287.74,292.71,286.35,292.71,1064.83,308297.13,289.8775,0.395371516
1534428000,16-08-2018 14:00,ETH/USD,292.71,292.71,288.02,288.02,1401.19,407441.97,290.365,0.39603643
1534431600,16-08-2018 15:00,ETH/USD,288.02,294.01,287.37,291.1,2062.01,602317.61,290.125,0.395709088
1534435200,16-08-2018 16:00,ETH/USD,291.1,293.24,289.32,290.5,903.15,262677.53,291.04,0.396957081
1534438800,16-08-2018 17:00,ETH/USD,290.5,293.94,289.04,290.78,8456.49,2463762.2,291.065,0.396991179
1534442400,16-08-2018 18:00,ETH/USD,290.78,292.49,288,291.99,805.23,233805.41,290.815,0.396650197
1534446000,16-08-2018 19:00,ETH/USD,291.99,293.28,290.01,291.15,359.18,104743.49,291.6075,0.397731109
1534449600,16-08-2018 20:00,ETH/USD,291.15,291.56,282.71,283.26,1682.09,481418.46,287.17,0.391678686
1534453200,16-08-2018 21:00,ETH/USD,283.26,285.96,281.37,284.98,390.03,110691.96,283.8925,0.387208418
1534456800,16-08-2018 22:00,ETH/USD,284.98,288.07,284.34,285.37,576.23,164847.33,285.69,0.389660075
1534460400,16-08-2018 23:00,ETH/USD,285.37,287,283.35,286.62,344.56,98063.65,285.585,0.389516863
1534464000,17-08-2018 00:00,ETH/USD,286.62,292.41,285.11,291.52,526.15,151878.07,288.915,0.394058737
1534467600,17-08-2018 01:00,ETH/USD,291.52,293.66,290.59,291.85,562.86,164284.21,291.905,0.398136877
1534471200,17-08-2018 02:00,ETH/USD,291.85,299.66,291.64,297.27,926.42,274681.11,295.105,0.402501441
1534474800,17-08-2018 03:00,ETH/USD,297.27,299.93,295.76,296.62,396.2,117928.27,297.395,0.405624832
1534478400,17-08-2018 04:00,ETH/USD,296.62,302,296.6,298.12,749.32,224542.44,298.335,0.406906922
1534482000,17-08-2018 05:00,ETH/USD,298.12,300.02,295.87,298.22,1871.52,556720.81,298.0575,0.406528433
1534485600,17-08-2018 06:00,ETH/USD,298.22,301.14,297.01,301.14,766.48,228885.35,299.3775,0.408328815
1534489200,17-08-2018 07:00,ETH/USD,301.14,302.98,298.93,301.38,1000.44,301316.24,301.1075,0.410688408
1534492800,17-08-2018 08:00,ETH/USD,301.38,301.85,298.47,299.5,941.02,282005.97,300.3,0.409587037
1534496400,17-08-2018 09:00,ETH/USD,299.5,302.31,299.5,300.95,5863.26,1765223.95,300.565,0.409948478
1534500000,17-08-2018 10:00,ETH/USD,300.95,305,296.71,297.17,5519.68,1661732.2,299.9575,0.409119893
1534503600,17-08-2018 11:00,ETH/USD,297.17,299.32,297.17,298.07,1110.8,331639.87,297.9325,0.406357942
1534507200,17-08-2018 12:00,ETH/USD,298.07,299,297.2,298.58,338.92,101047.58,298.2125,0.406739841
1534510800,17-08-2018 13:00,ETH/USD,298.58,301.99,297.4,298.02,1191.11,356715.61,298.9975,0.407810523
1534514400,17-08-2018 14:00,ETH/USD,298.02,298.3,291.81,294.92,1992.34,585917.07,295.7625,0.403398222
1534518000,17-08-2018 15:00,ETH/USD,294.92,298,294.29,295.87,1928.73,570090.84,295.77,0.403408452
1534521600,17-08-2018 16:00,ETH/USD,295.87,301.94,295.87,300.71,1116.49,333837.1,298.5975,0.407264953
1534525200,17-08-2018 17:00,ETH/USD,300.71,308,300.71,304.27,2732.78,832502.69,303.4225,0.413845897
1534528800,17-08-2018 18:00,ETH/USD,304.27,304.53,298.12,303.88,1359.21,410044.52,302.7,0.41286046
1534532400,17-08-2018 19:00,ETH/USD,303.88,303.88,301.25,302.3,514.22,155622.89,302.8275,0.413034361
1534536000,17-08-2018 20:00,ETH/USD,302.3,303,299.72,300.93,1329.6,400340.09,301.4875,0.4112067
1534539600,17-08-2018 21:00,ETH/USD,300.93,309.34,300.93,307.88,1791.19,546334.46,304.77,0.415683787
1534543200,17-08-2018 22:00,ETH/USD,307.88,318.53,307.48,315.68,2962.2,930007.65,312.3925,0.426080315
1534546800,17-08-2018 23:00,ETH/USD,315.68,317.86,312.15,317.43,1069.13,336722.99,315.78,0.430700615
1534550400,18-08-2018 00:00,ETH/USD,317.43,320.39,313.33,318.75,1637.95,520595.16,317.475,0.43301247
1534554000,18-08-2018 01:00,ETH/USD,318.75,321.18,311.66,314.56,1334.03,422563.94,316.5375,0.431733789
1534557600,18-08-2018 02:00,ETH/USD,314.56,315.98,309.69,311,348.8,109098.52,312.8075,0.426646344
1534561200,18-08-2018 03:00,ETH/USD,311,313.25,306.27,312.23,537.04,166767.3,310.6875,0.423754821
1534564800,18-08-2018 04:00,ETH/USD,312.23,313.61,311.2,311.97,145.28,45349.55,312.2525,0.425889365
1534568400,18-08-2018 05:00,ETH/USD,311.97,312.15,308.68,310.98,209.18,64798.28,310.945,0.424106032
1534572000,18-08-2018 06:00,ETH/USD,310.98,311.37,304.79,306.26,213.65,65845.16,308.35,0.420566643
1534575600,18-08-2018 07:00,ETH/USD,306.26,307.42,302.23,306.91,1160.83,352678.26,305.705,0.416959058
1534579200,18-08-2018 08:00,ETH/USD,306.91,309.55,306.6,308.21,558.26,171858.25,307.8175,0.419840352
1534582800,18-08-2018 09:00,ETH/USD,308.21,310.71,308,308.37,377.8,116673.07,308.8225,0.421211098
1534586400,18-08-2018 10:00,ETH/USD,308.37,310.86,308.37,310,748.83,232178.21,309.4,0.421998766
1534590000,18-08-2018 11:00,ETH/USD,310,312.62,309.67,311,282.67,88015.58,310.8225,0.423938951
1534593600,18-08-2018 12:00,ETH/USD,311,312,307.49,309.3,636.44,196869.55,309.9475,0.422745515
1534597200,18-08-2018 13:00,ETH/USD,309.3,309.3,298.01,300.95,5108.61,1543511.01,304.39,0.415165495
1534600800,18-08-2018 14:00,ETH/USD,300.95,303.46,294,294.35,735.04,220017.22,298.19,0.406709153
1534604400,18-08-2018 15:00,ETH/USD,294.35,294.35,285.6,290.13,3161.23,916260.69,291.1075,0.397049146
1534608000,18-08-2018 16:00,ETH/USD,290.13,290.13,283.1,287.52,1870.57,534447.78,287.72,0.392428846
1534611600,18-08-2018 17:00,ETH/USD,287.52,287.74,283.71,286.74,1233.54,352461.82,286.4275,0.390665971
1534615200,18-08-2018 18:00,ETH/USD,286.74,290.99,286.3,289.68,368.43,106484.63,288.4275,0.393393823
1534618800,18-08-2018 19:00,ETH/USD,289.68,290.82,288.87,290.3,140.14,40569.74,289.9175,0.395426073
1534622400,18-08-2018 20:00,ETH/USD,290.3,290.46,282.67,288,3345.44,954201.5,287.8575,0.392616386
1534626000,18-08-2018 21:00,ETH/USD,288,297.38,288,294.46,2548.13,748519.2,291.96,0.398211893
1534629600,18-08-2018 22:00,ETH/USD,294.46,301.1,293.18,295.4,1433.6,426956.98,296.035,0.403769892
1534633200,18-08-2018 23:00,ETH/USD,295.4,298.96,292.93,293.83,296.62,87688.13,295.28,0.402740128
1534636800,19-08-2018 00:00,ETH/USD,293.83,294.3,289.58,293.65,354.82,103543.38,292.84,0.399412148
1534640400,19-08-2018 01:00,ETH/USD,293.65,296.29,290.9,291.43,1261.32,369869.24,293.0675,0.399722441
1534644000,19-08-2018 02:00,ETH/USD,291.43,294.04,290.82,292.56,1219.33,355108.85,292.2125,0.398556284
1534647600,19-08-2018 03:00,ETH/USD,292.56,293.15,289.33,291.38,356.9,103996.42,291.605,0.397727699
1534651200,19-08-2018 04:00,ETH/USD,291.38,292.49,289.13,292.49,391.16,113517.93,291.3725,0.397410586
1534654800,19-08-2018 05:00,ETH/USD,292.49,294.59,292.49,293.5,277.34,81327.03,293.2675,0.399995226
1534658400,19-08-2018 06:00,ETH/USD,293.5,297.97,293.5,295.32,978.48,290139.48,295.0725,0.402457113
1534662000,19-08-2018 07:00,ETH/USD,295.32,296.49,293.38,293.38,282.63,83515.94,294.6425,0.401870625
1534665600,19-08-2018 08:00,ETH/USD,293.38,296,293.03,295.99,348.72,102745.88,294.6,0.401812658
1534669200,19-08-2018 09:00,ETH/USD,295.99,299.39,295.19,295.19,516.94,153739.8,296.44,0.404322282
1534672800,19-08-2018 10:00,ETH/USD,295.19,297.57,294.82,296.65,153.83,45543.18,296.0575,0.40380058
1534676400,19-08-2018 11:00,ETH/USD,296.65,303.71,296.65,301.91,3204.69,959967.37,299.73,0.408809599
1534680000,19-08-2018 12:00,ETH/USD,301.91,302.22,299.64,300.62,368.28,110718.86,301.0975,0.410674768
1534683600,19-08-2018 13:00,ETH/USD,300.62,306.31,300.62,306.06,542.51,164350.9,303.4025,0.413818618
1534687200,19-08-2018 14:00,ETH/USD,306.06,306.65,301,301.84,331.84,101083.65,303.8875,0.414480122
1534690800,19-08-2018 15:00,ETH/USD,301.84,302.9,296.24,300.16,750.62,224861.19,300.285,0.409566578
1534694400,19-08-2018 16:00,ETH/USD,300.16,301.87,294.38,296.82,614.98,182846.07,298.3075,0.406869414
1534698000,19-08-2018 17:00,ETH/USD,296.82,299.62,292.51,293.26,719.59,212855.25,295.5525,0.403111798
1534701600,19-08-2018 18:00,ETH/USD,293.26,296.1,292.93,294.81,170.99,50386.35,294.275,0.401369382
1534705200,19-08-2018 19:00,ETH/USD,294.81,296.99,294.2,296.48,119.1,35272.96,295.62,0.403203863
1534708800,19-08-2018 20:00,ETH/USD,296.48,304.27,294.79,303.48,595.93,179699.19,299.755,0.408843697
1534712400,19-08-2018 21:00,ETH/USD,303.48,303.48,300.01,300.79,693.33,209176.3,301.94,0.411823876
1534716000,19-08-2018 22:00,ETH/USD,300.79,301.63,299.11,301.63,722.27,216651.1,300.79,0.410255361
1534719600,19-08-2018 23:00,ETH/USD,301.63,301.99,299.08,299.97,307.99,92560.62,300.6675,0.41008828
1534723200,20-08-2018 00:00,ETH/USD,299.97,301.76,299.42,301.39,567.09,170222.78,300.635,0.410043953
1534726800,20-08-2018 01:00,ETH/USD,301.39,303.34,299.57,303.1,249.46,75137.96,301.85,0.411701123
1534730400,20-08-2018 02:00,ETH/USD,303.1,303.99,301.14,301.49,924.98,279641.83,302.43,0.4124922
1534734000,20-08-2018 03:00,ETH/USD,301.49,301.8,299.88,300.52,507.59,152864.58,300.9225,0.410436081
1534737600,20-08-2018 04:00,ETH/USD,300.52,301.45,296.15,297.42,373.13,111256.68,298.885,0.407657082
1534741200,20-08-2018 05:00,ETH/USD,297.42,299.54,296.26,298.63,377.72,112683.9,297.9625,0.40639886
1534744800,20-08-2018 06:00,ETH/USD,298.63,299.8,294.72,296.16,467.71,138633.3,297.3275,0.405532767
1534748400,20-08-2018 07:00,ETH/USD,296.16,297.96,295.48,297.4,362.3,107522.14,296.75,0.404745099
1534752000,20-08-2018 08:00,ETH/USD,297.4,297.4,289.25,290.48,1552.89,454518.66,293.6325,0.400493059
1534755600,20-08-2018 09:00,ETH/USD,290.48,290.48,286.08,288.68,1019.85,294087.24,288.93,0.394079196
1534759200,20-08-2018 10:00,ETH/USD,288.68,290.5,286.94,290.15,435.99,125972.67,289.0675,0.394266736
1534762800,20-08-2018 11:00,ETH/USD,290.15,291.6,289.02,290.82,493.6,143400.19,290.3975,0.396080758
1534766400,20-08-2018 12:00,ETH/USD,290.82,292.98,288.5,289.21,626.66,182312.85,290.3775,0.39605348
1534770000,20-08-2018 13:00,ETH/USD,289.21,289.41,281.95,285.93,2334.5,665556.45,286.625,0.390935346
1534773600,20-08-2018 14:00,ETH/USD,285.93,288.46,283.2,286.45,321.84,91921.48,286.01,0.390096532
1534777200,20-08-2018 15:00,ETH/USD,286.45,288.72,284.75,286.55,630.6,180970.13,286.6175,0.390925117
1534780800,20-08-2018 16:00,ETH/USD,286.55,292,285.75,289.72,710.51,205916.94,288.505,0.393499528
1534784400,20-08-2018 17:00,ETH/USD,289.72,290.48,287.05,289.7,865.6,249893.04,289.2375,0.394498604
1534788000,20-08-2018 18:00,ETH/USD,289.7,289.99,288.1,288.79,349.96,101167.29,289.145,0.394372441
1534791600,20-08-2018 19:00,ETH/USD,288.79,289.92,284.63,284.8,1037.12,296570.82,287.035,0.391494556
1534795200,20-08-2018 20:00,ETH/USD,284.8,286.28,284.19,286.28,1480.01,422097.86,285.3875,0.389247488
1534798800,20-08-2018 21:00,ETH/USD,286.28,286.7,282.6,282.85,599.25,170407.61,284.6075,0.388183625
1534802400,20-08-2018 22:00,ETH/USD,282.85,284.35,270,274.25,6264.24,1714024.1,277.8625,0.378983943
1534806000,20-08-2018 23:00,ETH/USD,274.25,274.25,269.35,270.85,1518.02,411927.42,272.175,0.371226613
1534809600,21-08-2018 00:00,ETH/USD,270.85,275.45,269.73,274.47,902.48,246067.21,272.625,0.37184038
1534813200,21-08-2018 01:00,ETH/USD,274.47,275.99,273.96,274.51,236.89,65226.09,274.7325,0.374714854
1534816800,21-08-2018 02:00,ETH/USD,274.51,276,274.04,275.26,105.43,28967.56,274.9525,0.375014918
1534820400,21-08-2018 03:00,ETH/USD,275.26,276.58,274.5,276.15,471.31,129823.25,275.6225,0.375928748
1534824000,21-08-2018 04:00,ETH/USD,276.15,276.58,273.93,275.39,340.24,93631.75,275.5125,0.375778717
1534827600,21-08-2018 05:00,ETH/USD,275.39,277.6,274.94,276.54,474.97,131333.35,276.1175,0.376603892
1534831200,21-08-2018 06:00,ETH/USD,276.54,281.22,276.54,278.92,797.99,222867.95,278.305,0.379587481
1534834800,21-08-2018 07:00,ETH/USD,278.92,280.57,278.29,279.31,315.14,88085.3,279.2725,0.380907079
1534838400,21-08-2018 08:00,ETH/USD,279.31,285.39,279.23,284.99,1026.37,289767.46,282.23,0.384940891
1534842000,21-08-2018 09:00,ETH/USD,284.99,285.71,281.89,282.7,443.73,125876.42,283.8225,0.387112943
1534845600,21-08-2018 10:00,ETH/USD,282.7,283,280.67,283,188.58,53182.7,282.3425,0.385094333
1534849200,21-08-2018 11:00,ETH/USD,283,283.48,280.73,280.73,501.91,141556.18,281.985,0.384606729
1534852800,21-08-2018 12:00,ETH/USD,280.73,282.23,279.65,281.08,269.57,75792.87,280.9225,0.383157557
1534856400,21-08-2018 13:00,ETH/USD,281.08,281.24,275.13,275.95,1086.09,301541.24,278.35,0.379648857
1534860000,21-08-2018 14:00,ETH/USD,275.95,278.89,272.71,277.19,1728.65,477179.37,276.185,0.376695957
1534863600,21-08-2018 15:00,ETH/USD,277.19,277.97,274,275.31,836.41,230612.89,276.1175,0.376603892
1534867200,21-08-2018 16:00,ETH/USD,275.31,277.96,271.03,276.84,2644.24,723780.21,275.285,0.375468423
1534870800,21-08-2018 17:00,ETH/USD,276.84,277.84,273.02,275.01,1559.31,429384.11,275.6775,0.376003764
1534874400,21-08-2018 18:00,ETH/USD,275.01,276.87,274,276.82,494.43,136103.31,275.675,0.376000355
1534878000,21-08-2018 19:00,ETH/USD,276.82,278.77,276.25,277.24,393.53,109222.52,277.27,0.378175817
1534881600,21-08-2018 20:00,ETH/USD,277.24,277.91,274.78,277.13,1349.47,372225.19,276.765,0.377487034
1534885200,21-08-2018 21:00,ETH/USD,277.13,282.11,277.13,280.1,890.61,249864.36,279.1175,0.380695671
1534888800,21-08-2018 22:00,ETH/USD,280.1,281.09,278.35,280.23,410.83,114879.2,279.9425,0.38182091
1534892400,21-08-2018 23:00,ETH/USD,280.23,281.84,279.97,281.25,391.36,109847.62,280.8225,0.383021165
1534896000,22-08-2018 00:00,ETH/USD,281.25,281.39,276.63,279.48,450.9,125632.57,279.6875,0.381473108
1534899600,22-08-2018 01:00,ETH/USD,279.48,298.22,278.95,295.34,5245.68,1527449.29,287.9975,0.392807335
1534903200,22-08-2018 02:00,ETH/USD,295.34,298.89,289.98,291.71,2264.09,664063.18,293.98,0.400967024
1534906800,22-08-2018 03:00,ETH/USD,291.71,291.87,290.07,291.12,465.38,135416.63,291.1925,0.397165079
1534910400,22-08-2018 04:00,ETH/USD,291.12,292.96,288.31,288.61,169.65,49329.74,290.25,0.395879579
1534914000,22-08-2018 05:00,ETH/USD,288.61,289.15,285.22,286.46,429.17,123068.51,287.36,0.391937832
1534917600,22-08-2018 06:00,ETH/USD,286.46,286.87,283.43,285.05,226.53,64625.18,285.4525,0.389336143
1534921200,22-08-2018 07:00,ETH/USD,285.05,286.1,282.25,282.89,602.13,170947.64,284.0725,0.387453925
1534924800,22-08-2018 08:00,ETH/USD,282.89,284.58,280.94,283.99,459.63,130035.5,283.1,0.386127507
1534928400,22-08-2018 09:00,ETH/USD,283.99,286.33,283.28,283.77,236.16,67381.03,284.3425,0.387822185
1534932000,22-08-2018 10:00,ETH/USD,283.77,285.85,283.17,283.76,379.74,108065.37,284.1375,0.38754258
1534935600,22-08-2018 11:00,ETH/USD,283.76,285.47,281.39,284.96,443.6,125798.58,283.895,0.387211828
1534939200,22-08-2018 12:00,ETH/USD,284.96,286.34,284.49,284.64,174.32,49759.5,285.1075,0.388865588
1534942800,22-08-2018 13:00,ETH/USD,284.64,285.89,283.4,285.2,551.92,157108.7,284.7825,0.388422312
1534946400,22-08-2018 14:00,ETH/USD,285.2,285.47,283,283.32,409.15,116162.46,284.2475,0.387692612
1534950000,22-08-2018 15:00,ETH/USD,283.32,284.46,275.9,275.9,1923.23,541050.4,279.895,0.381756123
1534953600,22-08-2018 16:00,ETH/USD,275.9,277.8,273.26,276,2638.73,725754.03,275.74,0.37608901
1534957200,22-08-2018 17:00,ETH/USD,276,276.5,274.67,275.87,970.97,267804.56,275.76,0.376116288
1534960800,22-08-2018 18:00,ETH/USD,275.87,275.89,271,271.02,405.63,110734.19,273.445,0.372958799
1534964400,22-08-2018 19:00,ETH/USD,271.02,272.78,269.45,271.3,569.79,154044.88,271.1375,0.369811539
1534968000,22-08-2018 20:00,ETH/USD,271.3,272.52,267.91,268,2098.7,566178.36,269.9325,0.368168008
1534971600,22-08-2018 21:00,ETH/USD,268,268,262.6,266.65,1728.66,458108.23,266.3125,0.363230596
1534975200,22-08-2018 22:00,ETH/USD,266.65,272.16,258.99,268.57,3915.34,1044242.02,266.5925,0.363612495
1534978800,22-08-2018 23:00,ETH/USD,268.57,272.61,268.39,269.99,1373.11,371559.06,269.89,0.368110042
1534982400,23-08-2018 00:00,ETH/USD,269.99,274.99,269.33,274.54,623.01,169780.09,272.2125,0.37127776
1534986000,23-08-2018 01:00,ETH/USD,274.54,275.69,272.92,273.99,501.69,137403.3,274.285,0.374104497
1534989600,23-08-2018 02:00,ETH/USD,273.99,275.98,273.81,274.2,145.14,39854.51,274.495,0.374390922
1534993200,23-08-2018 03:00,ETH/USD,274.2,274.2,269.16,271.53,479.71,130213.24,272.2725,0.371359596
1534996800,23-08-2018 04:00,ETH/USD,271.53,271.77,269.59,270.47,204.4,55317.85,270.84,0.369405771
1535000400,23-08-2018 05:00,ETH/USD,270.47,273.99,269.57,272.85,498.65,135619.36,271.72,0.370606027
1535004000,23-08-2018 06:00,ETH/USD,272.85,273.87,271.89,273.47,162.74,44406.58,273.02,0.372379131
1535007600,23-08-2018 07:00,ETH/USD,273.47,274.91,272.8,274.21,304.78,83506.13,273.8475,0.373507779
1535011200,23-08-2018 08:00,ETH/USD,274.21,274.84,273.43,274.4,518.31,142171.32,274.22,0.374015842
1535014800,23-08-2018 09:00,ETH/USD,274.4,274.4,270.89,271.68,1197.72,326169.72,272.8425,0.372137034
1535018400,23-08-2018 10:00,ETH/USD,271.68,271.97,270.39,271.38,1132.51,307043.01,271.355,0.370108193
1535022000,23-08-2018 11:00,ETH/USD,271.38,271.38,268.17,268.39,613.26,165458.34,269.83,0.368028206
1535025600,23-08-2018 12:00,ETH/USD,268.39,272,268.39,271.61,327.8,88715.53,270.0975,0.368393056
1535029200,23-08-2018 13:00,ETH/USD,271.61,272,270.45,271.34,290.32,78726.55,271.35,0.370101374
1535032800,23-08-2018 14:00,ETH/USD,271.34,276.78,271.03,273.58,2241.35,616693.01,273.1825,0.372600769
1535036400,23-08-2018 15:00,ETH/USD,273.58,273.58,271.85,272.33,559.99,152779.39,272.835,0.372126804
1535040000,23-08-2018 16:00,ETH/USD,272.33,280.65,271.11,276.33,2785.93,772572.9,275.105,0.375222917
1535043600,23-08-2018 17:00,ETH/USD,276.33,279.99,276.33,277,828.52,230455.32,277.4125,0.378370176
1535047200,23-08-2018 18:00,ETH/USD,277,277.66,275.03,275.44,566.13,156216.39,276.2825,0.37682894
1535050800,23-08-2018 19:00,ETH/USD,275.44,276.35,270.32,273.86,1044.13,285019.35,273.9925,0.373705549
1535054400,23-08-2018 20:00,ETH/USD,273.86,274.82,271.66,273.51,434.26,118365.55,273.4625,0.372982668
1535058000,23-08-2018 21:00,ETH/USD,273.51,277.29,273.51,274.54,493.71,136189.09,274.7125,0.374687576
1535061600,23-08-2018 22:00,ETH/USD,274.54,278.77,274.33,275.39,1367.4,377177.6,275.7575,0.376112879
1535065200,23-08-2018 23:00,ETH/USD,275.39,276.23,274.51,275.72,104.82,28849.48,275.4625,0.37571052
1535068800,24-08-2018 00:00,ETH/USD,275.72,277.38,272.87,273.65,704.3,193627.45,274.905,0.374950131
1535072400,24-08-2018 01:00,ETH/USD,273.65,274.31,273,274.29,83.56,22865.58,273.8125,0.373460042
1535076000,24-08-2018 02:00,ETH/USD,274.29,275.5,274.29,274.58,228.9,62970.63,274.665,0.374622789
1535079600,24-08-2018 03:00,ETH/USD,274.58,274.96,273.12,274.15,501.85,137353.53,274.2025,0.373991973
